Text,True Labels,Predicted labels
", مركز علاج مرضى كوفيد - 19 في عدن هو مجرّد قسم تم تجديده على عجل من مستشفى قديم للسرطان ، يقع في ضواحي مدينةٍ انهار نظامها الصحي بعد خمس سنوات من الحرب","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ويمضي سكانها أيامهم غالباً في الظلام بسبب الانقطاع المتكرّر للتيار الكهربائي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وزد على ذلك أنّ المركز هو الوحيد المخصص حتى الآن لعلاج مرضى كوفيد - 19,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ووفقاً للاختصاصي الأسترالي في وحدة العناية المركزة الذي يعمل مع أطباء بلا حدود في عدن ، الدكتور خيريل موسى ، """""""""""" نعيد استخدام معدات الوقاية الشخصية لأنه ليس لدينا ما يكفي منها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وإمكانية إجراء الاختبارات محدودة بشكل كبير جدًا,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وأكمل الدكتور خيريل موسى : """""""""""" ليس لدينا ما يكفي من أجهزة التنفس الصناعي ، نحتاج إلى المزيد من مكثفات الأكسجين وإلى سلسلة إمداد من شأنها تلبية الاحتياجات بلا انقطاع","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لا نملك ما يكفي من أجهزة تنظيم التنفس والأنابيب والأقنعة وغيرها من هذه المستلزمات,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"إنّ التحدي الماثل أمامنا هائل """"""""""""","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
", في الخارج ، يمتلئ فناء المركز بأكوام من اسطوانات الأكسجين ، علمًا أن المركز يحتاج إلى 250 منها يومياً ، ويشكّل ذلك خير برهان على الصعوبة التي يواجهها المركز لكي يستمر في مساعدة المرضى على التنفس","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويُردف موسى ، """""""""""" إن أبسط وصف لمرض كوفيد - 19 يقتصر على أن الجسم لا يحظى على ما يكفي من الأكسجين","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
والطريقة لمعالجته تستند على إعطاء الجسم لمزيد منه,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
""""""""""""" , ويضيف موسى : """""""""""" قد يبدو الأمر غير معقّد ، ولكن المرضى يحتاجون إلى كمية كبيرة جداً من الأكسجين """"""""""""","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", في الواقع ، يحتاج المرضى المصابون بأعراض شديدة إلى مقدار كبير من الأكسجين في الدقيقة الواحدة ويفرض ذلك تحدياً كبيراً من حيث الإمدادات في عدن","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", في الواقع ، يحتاج المرضى المصابون بأعراض شديدة إلى مقدار كبير من الأكسجين في الدقيقة الواحدة ويفرض ذلك تحدياً كبيراً من حيث الإمدادات في عدن","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
"وبدوره ، يُخبر دوراند عندما طُلب منه وصف الصعوبات التي تقف في وجه تزويد المرضى بما يكفي من الأكسجين ، """""""""""" الاحتياجات إلى الأكسجين هائلة","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لا يتوفّر الأكسجين المركزي ، ولا الأكسجين السائل ، علمًا أنّ عدن تتمتّع بحد ما من توفّر الموارد والمواد والموظفين,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"فما بالكم إذاً في المناطق الأخرى في اليمن ؟ """"""""""""","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
", يتابع موسى ، """""""""""" نقوم بجولات لقياس مستويات الأكسجين لدى المرضى","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
في بعض الأحيان ، يبدو المريض بخير ، ثم في الجولة التالية ، أي بعد لحظات ، نجده قد فارق الحياة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وهناك مرضى آخرون يلهثون من دون توقف ، هؤلاء هم المرضى الذين يموتون بسرعة خاطفة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"يغلبهم التعب فيكفون عن التنفس """"""""""""","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
", ومن جهة أخرى ، يترافق مع معدّل الوفيات المرتفع مشكلةً في إدارة الجثث","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", يشرح موسى ، """""""""""" ليس لدينا مشرحة في المركز","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"هناك إمام يأتي لجمع الجثث وإعادتها إلى العائلات ، ولكن لا يوجد ما يكفي من الأشخاص للتعامل مع الجثث ، فتبقى في المركز لفترة من الوقت """"""""""""","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وتُبيّن الأرقام التي توفرها السلطات أن عمليات الدفن في المدينة زادت من معدل طبيعي يبلغ 10 في اليوم الواحد في فترة ما قبل تفشي الفيروس إلى 80","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وحتى 90 ، في الأسابيع الأخيرة,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
", يعمل الفريق بكد ، فيبذل كل ما في وسعه من أجل رعاية المرضى وتأمين المزيد من المستلزمات بأسرع ما يمكن","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", يحاول الفريق تعزيز إمدادات الأكسجين وزيادة طاقة المركز الاستيعابية إلى 72 سريراً","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", تحتاج أنظمة الرعاية الصحية اليمنية بشكل عاجل إلى مزيدٍ من المساعدة من الأمم المتحدة والدول المانحة الأخرى حتى تتمكن من الاستجابة لمرض كوفيد - 19 وتجنّب المزيد من الانهيار","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويختم موسى ، """""""""""" إن المشكلة أكبر من أن نتمكّن من حلّها بمفردنا """"""""""""","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", حماية الأطفال الأشد ضعفاً من تأثير مرض فيروس كورونا ( كوفيد - 19 ) : برنامج عمل , هناك حاجة ماسة إلى تنسيق عالمي لمنع هذه الأزمة الصحية من أن تصبح أزمة تتعلق بحقوق الطفل","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", لقد بلغت جائحة مرض فيروس كورونا ( كوفيد - 19 ) حجماً لم يشهده أغلب الناس المعاصرين من قبل","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وثمة مجتمعات محلية في جميع أنحاء العالم تنهض لمجابهة التحدي — كالأخصائيين الصحيين الذين يخاطرون بحياتهم لمكافحة الفيروس ، والشباب الذين يستخدمون طرقاً مبتكرة لمشاطرة رسائل حول الصحة العامة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", مع ذلك ، وحتى مع تراجع انتشار الفيروس في بعض البلدان ، ستتوالى الخسائر الاجتماعية الناجمة عنه على نحو سريع وفادح","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", من دون عمل عاجل ، ثمة خطر بأن تتحول الأزمة الصحية إلى أزمة في حقوق الطفل","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ولا يمكننا المحافظة على سلامة ملايين الأولاد والبنات وصحتهم وتعليمهم — بمن فيهم المقتلعون بسبب النزاعات ، وذوو الإعاقات ، والبنات المعرضات لخطر العنف — إلا عبر التعاون المتعدد الأطراف , وتدعو اليونيسف إلى عمل عالمي من أجل : , 1","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"المحافظة على صحة الأطفال وتغذيتهم , ويحتاج الأطفال في المناطق الأشد فقراً في العالم خدمات أساسية ولكنها حاسمة الأهمية – بما فيها الخدمات التي تحميهم من أمراض من قبيل الالتهاب الرئوي والملاريا والإسهال – ولكنهم مهددون بعدم الحصول على هذه الخدمات","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وإذ تعاني الأنظمة الصحية من الإجهاد ، سيخسر المواليد الجدد والأطفال حياتهم من جراء أسباب يمكن منعها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", تدعو اليونيسف الحكومات والشركاء إلى المحافظة على الخدمات الصحية المنقذة لأرواح الأمهات والمواليد الجدد والأطفال","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وهذا يعني الاستمرار في تلبية الاحتياجات الملحة الناجمة عن كوفيد - 19 ، وفي الوقت نفسه مواصلة التدخلات الصحية الحاسمة ، من قبيل تمويل اللقاحات التي تضمن أن يتمكن الأطفال من البقاء والازدهار,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويجب أن تكون استجابتنا لكوفيد - 19 استجابة تعزز الأنظمة الصحية على المدى البعيد","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", 2","['O', 'O']","['O', 'O']"
"تزويد الأطفال المستضعفين بخدمات المياه والصرف الصحي والنظافة الصحية , لقد باتت حماية أنفسنا والآخرين عبر غسل اليدين وممارسات النظافة الصحية السليمة أمراً مهماً أكثر من أي وقت مضى","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", بيد أن مرافق المياه والنظافة الصحية الأساسية تظل أمراً بعيد المنال للعديد من الأطفال","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ولا يحصل بعض الأطفال على المياه المأمونة لأنهم يعيشون في مناطق نائية ، أو في أماكن تظل المياه فيها غير معالجة أو ملوثة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويفتقر أطفال آخرون لهذه المرافق لأنه ما من منزل يأويهم إذ يعيشون في أحياء فقيرة أو في الشوارع","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", تدعو اليونيسف الحكومات أن تولي الأولوية لهؤلاء الأطفال المستضعفين","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", 3","['O', 'O']","['O', 'O']"
"مواصلة تعليم الأطفال , ولكن لا تتوفر لجميع الأطفال إمكانية استخدام الإنترنت والحصول على الكتب ومستلزمات المدرسة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", يجب أن نبذل المزيد من الجهود لضمان حصول جميع الأطفال على التعليم على نحو متساوٍ","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وتدعو اليونيسف الحكومات لتوسيع خيارات التعلّم في المنزل ، بما في ذلك إيجاد حلول لا تتطلب استخدام تقنيات الاتصالات أو تتطلب مستوى منخفضاً منها","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وإيلاء الأولوية لإيصال خدمة الإنترنت للمناطق النائية والريفية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", هذا ليس وقت تحويل التمويل الوطني بعيداً عن التعليم","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ويجب أن نسد الفجوة الرقمية,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
", وستواصل اليونيسف وشركاؤها العمل معاً على ربط الأطفال بالخدمات وتعلّمهم أينما كانوا","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ويعيش العديد من الأطفال في الفقر ، كما أن تبعات إجراءات الاستجابة لكوفيد - 19 تُعرِّضهم لخطر المعاناة من مزيد من المصاعب","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وإذ يكافح ملايين الوالدين للمحافظة على سبل عيشهم ودخلهم ، يجب على الحكومات الارتقاء بإجراءات الحماية الاجتماعية – البرامج والسياسات التي تربط الأسر بخدمات الرعاية الصحية المنقذة للأرواح وخدمات التغذية والتعليم","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وتتضمن الحماية الاجتماعية التحويلات النقدية والدعم لتوفير الغذاء والتغذية ، إضافة إلى الإجراءات الحكومية للمساعدة على حماية الوظائف والعمل مع أصحاب العمل لتقديم دعم ملائم للوالدين العاملين","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", 5","['O', 'O']","['O', 'O']"
"حماية الأطفال من العنف والاستغلال والإساءات , مع ما تشهده المجتمعات المحلية من تعطيلات ، سيجد الأطفال المعرضون أصلاً لخطر العنف والاستغلال والإساءات أنفسهم أكثر عُرضة للخطر","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
