Text,True Labels,Predicted labels
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 278,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 297,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 339,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 341,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 41,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 43,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 46,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 58,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 82,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 89,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1319 ) هجري مضبط رقم 92,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 106,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 119,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 122,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 150,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 171,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 175,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 189,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 194,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 199,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 207,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 216,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 220,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 230,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 240,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 244,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 266,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 271,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 274,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 276,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 290,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 41,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 49,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 52,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 67,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 79,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1320 ) هجري مضبط رقم 82,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 100,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 117,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 134,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 143,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 148,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 161,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 190,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 192,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 206,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 217,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 246,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 260,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 277,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 308,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 316,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 339,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 34,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 37,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 47,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 52,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 59,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 66,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 112,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 113,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 130,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 152,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 216,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 218,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 261,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 268,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 336,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 38,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 441,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 475,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 493,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1324 ) هجري مضبط رقم 80,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
مضابط بلدية نابلس عام ( 1325 ) هجري عام 1907 ميلادي مضبط رقم 1040,"['O', 'B-ORG', 'I-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL']","['O', 'B-ORG', 'I-ORG', 'B-DATE', 'O', 'I-DATE', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-CARDINAL']"
